CatMPIeR:3cbedc54-ddfb-11e9-9d36-2a2ae2dbcce4	1SO2N10_Paspoort
CatMPIeR:3cbedd8a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO2N11_Sterfgevallen
CatMPIeR:3cbedec0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO2N12_Overlijdensregister
CatMPIeR:3cbedfec-ddfb-11e9-9d36-2a2ae2dbcce4	1SO2N13_Overlijdenscertificaat
CatMPIeR:3cbee122-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3_Marginale groepen
CatMPIeR:3cbee42e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A_Rondtrekkende lieden/ bedelaars
CatMPIeR:3cbee578-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A1_Arbeider
CatMPIeR:3cbee6c2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A2_Werkinzet
CatMPIeR:3cbee7f8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A3_Dwangarbeid
CatMPIeR:3cbee92e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A4_Verblijf
CatMPIeR:3cbeea5a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A5_Verbod
CatMPIeR:3cbeed2a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A6_Voorwaarden
CatMPIeR:3cbeee7e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A7_Vermindering
CatMPIeR:3cbeefbe-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A8_Toezicht
CatMPIeR:3cbef0f4-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A9_Onderdak bieden aan vreemden
CatMPIeR:3cbef234-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A10_Herbergingsverbod
CatMPIeR:3cbef36a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A11_Bedelmonniken
CatMPIeR:3cbef4a0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A12_Bedelverbod
CatMPIeR:3cbef7a2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A13_Brandmerk
CatMPIeR:3cbef996-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A14_Differentiatie
CatMPIeR:3cbefaea-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A15_Vreemden
CatMPIeR:3cbefc20-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A16_Lokale bevolking
CatMPIeR:3cbefd56-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A17_Passeren
CatMPIeR:3cbefe8c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A18_Inreisverbod
CatMPIeR:3cbeffc2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A19_Arresteren
CatMPIeR:3cbf02b0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A20_gezel
CatMPIeR:3cbf053a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A21_boerenknecht
CatMPIeR:3cbf068e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A22_Grens controle
CatMPIeR:3cbf07c4-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A23_Marskramer
CatMPIeR:3cbf08fa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A24_Kenmerken
CatMPIeR:3cbf0a30-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A25_Kramer / kruidenier
CatMPIeR:3cbf0b5c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A26_verdrijving
CatMPIeR:3cbf0e22-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A27_identificatie
CatMPIeR:3cbf0f6c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A28_Militaire dienst
CatMPIeR:3cbf10a2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A29_Passen/ paspoort
CatMPIeR:3cbf11d8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A30_Pascontrole
CatMPIeR:3cbf1610-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A31_Predikanten
CatMPIeR:3cbf178c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A32_Rondstruinen
CatMPIeR:3cbf1a2a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A33_Dagloners
CatMPIeR:3cbf1b74-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A34_Entertainmentartisten
CatMPIeR:3cbf1caa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A35_Theaterartisten
CatMPIeR:3cbf1de0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A36_muzikanten
CatMPIeR:3cbf1f8e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A37_Narren
CatMPIeR:3cbf2100-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A38_dichters
CatMPIeR:3cbf23b2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A39_dansers
CatMPIeR:3cbf252e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A40_Waarzeggers
CatMPIeR:3cbf2664-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A41_Vreemdelingen controleren
CatMPIeR:3cbf279a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3A42_pelgrims
CatMPIeR:3cbf28c6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B_Joden
CatMPIeR:3cbf29fc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B1_Heffing
CatMPIeR:3cbf2ccc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B2_Arbeidsomstandigheden
CatMPIeR:3cbf2e2a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B3_ban
CatMPIeR:3cbf2f74-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B4_Voorwaarden
CatMPIeR:3cbf30aa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B5_Vermindering
CatMPIeR:3cbf31e0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B6_Verblijf / oponthoud
CatMPIeR:3cbf330c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B7_Verblijfsverbod
CatMPIeR:3cbf3438-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B8_Leef omstandigheden
CatMPIeR:3cbf36cc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B9_Vermindering
CatMPIeR:3cbf3816-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B10_Emigratie
CatMPIeR:3cbf394c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B11_Dienstboden / bedienden
CatMPIeR:3cbf3a8c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B12_christelijke dienstboden
CatMPIeR:3cbf3bc2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B13_doorvoer
CatMPIeR:3cbf3e92-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B14_Jurisdictie
CatMPIeR:3cbf3ff0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B15_Kenmerken
CatMPIeR:3cbf4130-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B16_Cultus
CatMPIeR:3cbf4266-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B17_verdrijving
CatMPIeR:3cbf4392-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B18_Leef omstandigheden
CatMPIeR:3cbf44be-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B19_Eigendommen
CatMPIeR:3cbf47b6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B20_Uitoefening van religie
CatMPIeR:3cbf4932-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B21_Bescherming
CatMPIeR:3cbf4a7c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B22_Beschermgeld
CatMPIeR:3cbf4ba8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B23_Zelfrecht
CatMPIeR:3cbf4cde-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3B24_Gedwongen onderwijs
CatMPIeR:3cbf4fc2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C_Zigeuners
CatMPIeR:3cbf5134-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C1_Dwangarbeid
CatMPIeR:3cbf5274-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C2_Verblijf
CatMPIeR:3cbf53aa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C3_Verblijfsverbod
CatMPIeR:3cbf54d6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C4_Vermindering
CatMPIeR:3cbf560c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C5_Voorwaarden
CatMPIeR:3cbf5738-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C6_Toezicht
CatMPIeR:3cbf5a94-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C7_Brandmerken
CatMPIeR:3cbf5bfc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C8_Doortocht
CatMPIeR:3cbf5d32-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C9_Toegangsverbod
CatMPIeR:3cbf5e68-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C10_Arrestatie
CatMPIeR:3cbf5fb2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C11_Grenscontrole
CatMPIeR:3cbf6142-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C12_Kenmerken
CatMPIeR:3cbf6282-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C13_Kinderen
CatMPIeR:3cbf65b6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C14_verdrijving
CatMPIeR:3cbf671e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C15_Patrouille
CatMPIeR:3cbf6854-ddfb-11e9-9d36-2a2ae2dbcce4	1SO3C16_controleren
CatMPIeR:3cbf698a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4_Overdaad en Luxe
CatMPIeR:3cbf6ac0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A_Overdadige Consumptie
CatMPIeR:3cbf6bf6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A1_Begrafenis
CatMPIeR:3cbf6da4-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A2_Gastvrijheid
CatMPIeR:3cbf706a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A3_Vastelavond
CatMPIeR:3cbf71c8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A4_Feestdagen
CatMPIeR:3cbf72fe-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A5_Festiviteiten
CatMPIeR:3cbf7434-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A6_Vrouwen
CatMPIeR:3cbf7560-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A7_Geestelijkheid
CatMPIeR:3cbf7696-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A8_Genotsmiddel
CatMPIeR:3cbf77c2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A9_Huwelijk
CatMPIeR:3cbf7aa6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A10_Joden
CatMPIeR:3cbf7bfa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A11_Koffie
CatMPIeR:3cbf7d80-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A12_Kinderbed
CatMPIeR:3cbf7f9c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A13_kerk-markt
CatMPIeR:3cbf80f0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A14_landschappen
CatMPIeR:3cbf8226-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A15_Luxe verbod
CatMPIeR:3cbf84a6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A16_soldaten
CatMPIeR:3cbf86c2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A17_Standsverschillen
CatMPIeR:3cbf880c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A18_studenten
CatMPIeR:3cbf894c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A19_Doop
CatMPIeR:3cbf8a82-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4A20_Verloving
CatMPIeR:3cbf8bb8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B_Kleding
CatMPIeR:3cbf8ea6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B1_Adel
CatMPIeR:3cbf8ffa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B2_Academici
CatMPIeR:3cbf913a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B3_Ambtsdragers en Verwanten
CatMPIeR:3cbf9270-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B4_boeren
CatMPIeR:3cbf939c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B5_burgers
CatMPIeR:3cbf9568-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B6_Vrouwen
CatMPIeR:3cbf96b2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B7_Joden
CatMPIeR:3cbf99a0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B8_Geestelijkheid
CatMPIeR:3cbf9aea-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B9_Juwelen
CatMPIeR:3cbf9c20-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B10_soldaten
CatMPIeR:3cbf9d56-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B11_studenten
CatMPIeR:3cbf9e8c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B12_Standsverschillen
CatMPIeR:3cbfa22e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4B13_Rouwkleding
CatMPIeR:3cbfa44a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C_Meubilering
CatMPIeR:3cbfa5da-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C1_Adel
CatMPIeR:3cbfa71a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C2_Ambtsdragers en Verwanten
CatMPIeR:3cbfa850-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C3_boeren
CatMPIeR:3cbfa986-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C4_burgers
CatMPIeR:3cbfaab2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO4C5_Standsverschillen
CatMPIeR:3cbfae72-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5_Moraliteit, Huwelijk en Familie, Sexualiteit
CatMPIeR:3cbfb0b6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5A_Bigamie
CatMPIeR:3cbfb214-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5B_Overspel
CatMPIeR:3cbfb354-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5C_Scheiden
CatMPIeR:3cbfb480-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5C1_Bepalingen
CatMPIeR:3cbfb5b6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5C2_Echtscheidingsverbod
CatMPIeR:3cbfb7fa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D_Huwelijk
CatMPIeR:3cbfb94e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D1_Armen
CatMPIeR:3cbfba84-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D2_Vanuit het buitenland
CatMPIeR:3cbfbc3c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D3_Voorwaarden
CatMPIeR:3cbfbd90-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D4_Dienstboden
CatMPIeR:3cbfc04c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D5_Huwelijksgebod
CatMPIeR:3cbfc1aa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D6_Huwelijksegoederen Recht
CatMPIeR:3cbfc2e0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D7_Promotie
CatMPIeR:3cbfc416-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D8_Gemengt religieus
CatMPIeR:3cbfc54c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D9_Geheime verloving
CatMPIeR:3cbfc682-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D10_Minderjarige
CatMPIeR:3cbfc7b8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D11_bruidschat
CatMPIeR:3cbfcac4-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D12_Verbod op bruidsschat
CatMPIeR:3cbfcc2c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5D13_Hertrouwen
CatMPIeR:3cbfce0c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E_Familie/ Huwelijksorde
CatMPIeR:3cbfcf92-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E1_Gemengt religieus
CatMPIeR:3cbfd14a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E2_vermogensstelsel
CatMPIeR:3cbfd28a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E3_Opvoeding van kinderen
CatMPIeR:3cbfd3c0-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E4_Slechting
CatMPIeR:3cbfd6ae-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E5_Misbruikende Ouders
CatMPIeR:3cbfd80c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E6_Ongehoorzame kinderen
CatMPIeR:3cbfd94c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E7_Verlaten
CatMPIeR:3cbfda82-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5E8_Verwaarlozing
CatMPIeR:3cbfdbb8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5F_Bordelen
CatMPIeR:3cbfddfc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5F1_Toezicht
CatMPIeR:3cbfdf5a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5F2_Bepalingen
CatMPIeR:3cbfe2ca-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5F3_Sluiting
CatMPIeR:3cbfe43c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5F4_Controle
CatMPIeR:3cbfe57c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5G_Homosexualiteit/ sodomie
CatMPIeR:3cbfe6b2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5H_Incest
CatMPIeR:3cbfe7fc-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5I_Concubinaat 
CatMPIeR:3cbfe93c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5I1_Concubinaat van geestelijken
CatMPIeR:3cbfec34-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5J_Prostitutie
CatMPIeR:3cbfed9c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5J1_Meldingsplicht
CatMPIeR:3cbfeed2-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5J2_Hosts/ Pooier
CatMPIeR:3cbff008-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5J3_Controle
CatMPIeR:3cbff13e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5J4_ProstitutionBan
CatMPIeR:3cbff274-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K_Buitenechtelijke zwangerschap/ kindern
CatMPIeR:3cbff3aa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K1_verplichtingen
CatMPIeR:3cbff684-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K2_verloskundigen
CatMPIeR:3cbff7ce-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K3_Zwangerschap
CatMPIeR:3cbff8fa-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K4_Geboortehulp-dwang
CatMPIeR:3cbffa3a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K5_Kindermoord
CatMPIeR:3cbffb70-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K6_Rechtsstatus
CatMPIeR:3cc00426-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K7_Doodgeboorte
CatMPIeR:3cc005b6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K8_Onderhoud
CatMPIeR:3cc006ec-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5K9_Verborgen
CatMPIeR:3cc00944-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L_Ontucht
CatMPIeR:3cc00b24-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L1_Buitenechtelijk geslachtsverkeer
CatMPIeR:3cc00f0c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L3_Hoererij
CatMPIeR:3cc01074-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L4_Contactering
CatMPIeR:3cc011b4-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L5_Proefhuwelijk
CatMPIeR:3cc012ea-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L6_nan
CatMPIeR:3cc01420-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5L7_Verleiding
CatMPIeR:3cc01556-ddfb-11e9-9d36-2a2ae2dbcce4	1SO5M_Verloving
CatMPIeR:50f30272-ddfb-11e9-8a34-2a2ae2dbcce4	1SO5M1_Resolutie
CatMPIeR:50f30894-ddfb-11e9-8a34-2a2ae2dbcce4	1SO5M2_Geheime verloving
CatMPIeR:3cc0168c-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6_Voogdij
CatMPIeR:3cc0197a-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6A_Voogdij
CatMPIeR:3cc01aec-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6A1_Hogere voogdij
CatMPIeR:3cc01c22-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6A2_Voogdij door de staat
CatMPIeR:3cc01d4e-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6A3_Taken van een voogd
CatMPIeR:3cc01e84-ddfb-11e9-9d36-2a2ae2dbcce4	1SO6A4_Hertrouwen
CatMPIeR:3cc01fba-ddfb-11e9-9d36-2a2ae2dbcce4	1SO7_Erfenis
CatMPIeR:3cc020e6-ddfb-11e9-9d36-2a2ae2dbcce4	1SO7A_Erfenis
CatMPIeR:3cc02406-ddfb-11e9-9d36-2a2ae2dbcce4	1SO7A1_Erfmogelijkheden
CatMPIeR:3cc02564-ddfb-11e9-9d36-2a2ae2dbcce4	1SO7A2_Erfvolgorde
CatMPIeR:3cc026b8-ddfb-11e9-9d36-2a2ae2dbcce4	1SO7A3_Successierechten
CatMPIeR:50f2febc-ddfb-11e9-8a34-2a2ae2dbcce4	1SO7A4_Erfenis
CatMPIeR:50f3011e-ddfb-11e9-8a34-2a2ae2dbcce4	1SO7A5_Testament
CatMPIeR:50f309ca-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO_Publieke veiligheid en orde
CatMPIeR:50f30af6-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1_Amusement
CatMPIeR:50f30c36-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1A_Bijgeloof
CatMPIeR:50f30d6c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1A1_Schatgraven
CatMPIeR:50f30ea2-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1A2_waarzeggerij
CatMPIeR:50f3119a-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B_Gokspelen
CatMPIeR:50f312e4-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B1_Toezicht
CatMPIeR:50f31424-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B2_Voorwaarden
CatMPIeR:50f3155a-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B3_Valsspel
CatMPIeR:50f3182a-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B4_Licentie
CatMPIeR:50f319a6-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B5_loterijen
CatMPIeR:50f31adc-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B6_Controle
CatMPIeR:50f31e38-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1B7_Verbod
CatMPIeR:50f31f8c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C_Groot onheil
CatMPIeR:50f320c2-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C1_Boomschennis
CatMPIeR:50f321f8-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C2_Grafschennis
CatMPIeR:50f32338-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C3_Lijkenschennis
CatMPIeR:50f32464-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C4_Verstoring van de Rust
CatMPIeR:50f32590-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C5_Eigendoms schade
CatMPIeR:50f328ba-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1C6_Straatverlichting
CatMPIeR:50f329fa-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1D_luiheid
CatMPIeR:50f54a78-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1D1_Restaurantbezoek
CatMPIeR:50f32b44-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1E_Schouwspel
CatMPIeR:50f32c7a-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1E1_boeren
CatMPIeR:50f32db0-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1E2_Voorwaarden
CatMPIeR:50f33102-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1E3_Kinderen
CatMPIeR:50f33274-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1F_Openingstijden
CatMPIeR:50f333aa-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1G_Spotzangen
CatMPIeR:50f334ea-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H_Dansen
CatMPIeR:50f33620-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H1_Toezicht
CatMPIeR:50f33756-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H2_Huwelijk
CatMPIeR:50f33882-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H3_Kinderen
CatMPIeR:50f33c88-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H4_Controle
CatMPIeR:50f33f80-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1H5_ban
CatMPIeR:50f340fc-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I_parades
CatMPIeR:50f3423c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I1_Charivari
CatMPIeR:50f34368-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I2_Schaatsen
CatMPIeR:50f3449e-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I3_dagen voor vastenavond
CatMPIeR:50f345ca-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I4_vuurwerk
CatMPIeR:50f3491c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I5_Straatoptreden
CatMPIeR:50f34a66-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I6_Grote Verstoring
CatMPIeR:50f34b9c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I7_StJans vuur
CatMPIeR:50f34cd2-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I8_Mimespelen
CatMPIeR:50f34dfe-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1I9_vuurwerk
CatMPIeR:50f34f34-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO1J_Dronkenschap
CatMPIeR:50f3527c-ddfb-11e9-8a34-2a2ae2dbcce4	2PSO2_Publieke veiligheid en criminaliteit
